"election","type","rgprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","V","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","1000000","7","0","2","2","0","0","0","0","0","0","3","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"g20","V","1000200","4","0","4","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","1001000","18","6","4","1","0","0","0","0","0","0","7","10","8","5","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","1","1","0","0","0","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","3","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","V","1002300","2","1","0","0","0","0","0","0","0","0","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","1002500","2","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","1050000","732","282","309","24","0","1","2","0","1","0","113","289","443","17","12","3","1","49","11","13","1","1","0","0","0","1","1","3","0","1","3","2","0","0","0","0","0","1","1","0","0","1","1","1","1","0","3","3","0","1","13","79","0","2","1","2","1","26","151","0","0","0","0","2","19","112","0","0","2","0","3","21","150","0","1","0","0","4","5","34","0","1","0","1","1","16","50","0","0","1","1","1","5","5","0","0","0","0","0","6","9","161","37","23","4","9","5","6","17","20","136","39","26","18","10","5","12","6","57","44","19","14","5","3","2","4","5","17","18","5","2","1","0","0","1","1","0"
"g20","V","1050100","76","22","31","3","1","0","0","0","0","0","19","38","38","3","0","0","0","1","2","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","4","1","1","3","0","2","0","1","2","1","5","0","1","0","0","3","2","8","0","0","1","1","3","3","9","0","3","0","1","3","3","1","0","0","0","1","3","1","3","0","0","0","0","0","0","2","0","0","0","0","1","0","1","10","5","2","0","0","0","1","0","4","14","3","1","0","2","0","2","4","5","10","5","1","0","1","0","0","0","2","2","2","0","0","0","0","0","0","0"
"g20","V","1050200","445","130","184","10","0","3","4","0","1","0","113","231","214","8","1","3","0","20","11","11","2","2","0","1","0","1","0","1","0","1","5","8","0","1","0","2","0","1","0","2","0","0","0","1","0","0","5","8","7","12","14","14","0","7","4","13","14","10","22","0","5","4","7","18","24","42","0","1","3","5","11","20","44","0","5","9","4","13","12","17","0","8","7","7","12","10","9","0","1","3","0","1","4","2","0","0","1","0","1","2","3","84","12","7","3","2","3","6","1","12","75","24","11","0","4","7","3","5","55","68","16","8","2","3","0","5","2","9","12","1","2","0","1","0","1","0","1"
"g20","V","1050300","363","110","163","13","0","3","2","0","0","0","72","175","188","7","10","0","1","12","8","4","1","0","0","3","0","1","0","1","0","2","3","10","0","1","0","0","0","1","0","0","0","0","2","0","0","0","3","4","2","4","5","31","0","1","2","3","3","9","43","0","7","0","6","3","13","54","0","1","0","4","9","7","59","0","1","2","4","5","5","19","0","2","0","5","2","3","24","0","1","1","1","1","0","3","0","0","0","1","0","5","5","62","10","7","1","5","3","4","4","14","79","22","9","7","10","2","5","7","22","29","16","4","2","6","2","0","3","10","12","0","1","0","0","1","2","0","2"
"g20","V","1050400","464","177","191","7","1","2","2","0","1","0","83","206","258","10","2","1","1","12","10","7","0","0","0","0","0","2","1","0","0","0","1","2","0","0","0","2","0","0","0","0","0","1","2","0","1","0","1","1","3","0","16","45","0","2","4","0","2","19","84","0","0","0","0","3","13","68","0","0","0","0","2","12","93","0","0","1","1","1","10","35","0","3","0","1","0","3","28","0","0","1","2","1","1","3","0","0","1","0","0","1","3","88","27","10","5","8","1","4","8","26","78","33","25","1","6","5","6","6","31","30","23","11","5","2","1","1","3","7","9","3","0","0","1","0","0","0","0"
"g20","V","1050500","612","192","231","19","0","3","3","0","3","0","161","319","293","13","24","10","3","14","15","15","3","1","0","2","0","1","2","0","0","4","4","10","0","16","0","3","2","1","2","3","0","0","5","0","0","0","17","8","12","16","8","34","0","8","11","15","21","14","28","0","16","7","19","18","22","37","0","2","6","17","16","30","41","0","10","8","17","23","13","18","0","3","7","12","16","14","20","0","5","2","2","4","3","0","0","3","2","2","1","3","1","124","18","11","5","3","4","2","3","22","107","27","13","0","11","5","9","6","53","80","30","8","6","8","5","3","4","17","21","2","2","1","0","1","1","0","0"
"g20","V","1050600","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","1051000","534","194","193","24","2","2","4","0","1","0","114","257","277","16","13","3","1","23","11","6","0","3","0","1","0","1","0","1","0","2","0","8","0","0","0","3","0","0","0","5","0","4","1","1","0","0","8","11","15","22","13","14","0","9","14","19","27","17","25","0","5","7","12","15","20","33","0","4","13","15","15","23","31","0","9","15","11","16","3","11","0","8","4","9","13","2","13","0","3","4","5","1","2","2","0","5","3","4","2","0","2","109","23","15","5","6","2","5","3","26","91","23","13","2","12","5","5","3","39","56","24","9","2","4","1","7","5","6","21","4","2","0","2","0","2","0","2"
"g20","V","1051100","545","192","212","11","0","4","6","0","1","0","119","272","273","12","10","8","1","13","8","3","3","3","1","5","0","3","5","3","1","4","3","4","0","2","1","2","0","2","2","2","0","0","2","0","0","0","6","12","7","17","11","24","0","17","15","20","21","22","20","0","11","6","8","19","24","46","0","2","9","8","16","16","47","0","9","11","11","14","14","8","0","8","5","13","11","8","7","0","4","3","3","0","2","2","0","1","1","1","3","0","2","108","24","17","3","4","0","6","5","25","78","22","17","1","8","9","4","5","68","55","26","11","4","2","6","3","1","11","12","7","2","0","0","0","0","0","1"
"g20","V","1051200","531","179","229","16","0","0","2","0","0","0","105","233","298","6","3","6","2","9","22","7","1","0","0","0","0","0","0","0","0","3","2","1","0","0","0","3","0","3","0","1","0","1","2","1","0","0","1","0","1","0","12","55","0","2","2","0","3","17","86","0","1","2","2","0","18","82","0","0","1","0","3","19","101","0","1","2","2","2","8","33","0","0","0","0","0","5","52","0","0","1","0","0","5","5","0","0","0","0","0","3","4","89","22","14","5","10","6","2","5","26","97","26","22","11","22","6","3","10","32","40","25","7","2","8","2","3","4","14","15","1","0","1","1","0","0","0","0"
"g20","V","1051300","373","132","154","11","0","2","1","0","1","0","72","146","227","5","6","1","0","10","8","4","0","0","0","1","0","0","0","0","0","1","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","3","1","2","8","38","0","1","2","0","1","11","65","0","0","1","0","1","8","50","0","0","1","0","1","13","79","0","0","0","2","1","5","23","0","0","2","0","0","7","32","0","1","0","0","0","1","1","0","0","1","0","0","4","7","64","23","10","7","4","1","6","5","12","61","30","10","10","3","3","2","3","32","23","19","15","1","0","2","2","2","8","8","2","0","1","1","0","0","2","1"
"g20","V","1051500","209","77","76","4","1","3","2","0","0","0","46","81","128","5","4","3","2","4","8","5","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","4","16","0","0","0","1","1","13","41","0","0","0","0","1","7","20","0","0","0","0","1","12","35","0","0","1","1","2","5","18","0","0","0","1","0","3","15","0","0","0","0","0","3","2","0","0","1","0","0","2","2","39","13","9","3","2","1","1","1","8","36","19","5","1","0","2","0","3","10","25","5","3","1","1","1","3","0","7","8","1","0","0","1","0","0","0","0"
"g20","V","1051600","119","57","34","3","1","0","1","0","1","0","22","61","58","18","8","5","1","1","1","2","0","0","0","0","0","0","0","0","0","4","0","3","1","1","0","0","0","3","0","0","0","1","4","0","0","0","2","4","10","5","7","5","0","0","2","8","3","5","6","0","0","2","2","3","5","3","0","0","2","1","2","9","5","0","1","4","2","0","1","3","0","1","4","1","2","2","1","0","0","0","1","0","0","1","0","0","1","0","1","2","0","32","7","6","2","0","0","3","1","6","16","1","3","3","4","1","0","1","5","13","4","2","0","2","0","1","0","0","3","0","0","1","0","1","0","0","1"
"g20","V","1052000","186","74","60","10","1","0","0","0","0","0","41","97","89","8","8","3","1","3","4","1","1","0","0","0","0","3","0","0","0","1","2","2","1","0","0","0","0","0","0","0","0","4","1","2","0","0","4","1","6","10","2","10","0","1","2","12","10","4","12","0","1","2","3","3","12","12","0","1","0","2","5","8","11","0","5","4","9","4","2","2","0","1","1","5","3","2","3","0","2","0","0","0","3","0","0","1","0","3","1","0","1","39","8","10","1","1","3","2","0","10","24","5","2","2","2","0","4","2","19","22","3","5","0","3","2","2","0","4","6","3","0","0","0","0","0","1","1"
"g20","V","1052100","311","117","117","14","0","1","0","0","2","0","60","127","184","12","6","3","1","12","6","1","1","0","2","0","0","0","1","1","0","5","0","2","0","0","0","0","0","4","0","0","0","0","0","1","1","0","0","6","4","3","9","18","0","2","2","5","1","24","43","0","3","0","4","5","8","34","0","0","3","3","6","13","38","0","2","1","2","3","4","13","0","1","4","3","2","6","19","0","1","3","1","1","1","1","0","0","1","0","1","2","5","57","20","13","2","2","3","4","2","14","50","20","15","6","6","2","2","2","14","31","5","5","0","5","1","2","2","9","9","2","4","1","0","0","0","1","0"
"g20","V","1053800","489","175","157","12","0","2","5","0","0","0","138","236","253","19","9","11","2","1","6","1","1","1","1","3","1","1","0","0","0","7","2","11","0","6","1","4","0","8","1","4","0","6","2","3","0","0","8","9","15","12","8","26","0","7","10","16","15","18","31","0","3","3","9","15","22","24","0","3","4","5","13","22","34","0","8","9","17","11","11","18","0","8","6","10","12","12","16","0","1","1","0","2","3","1","0","3","1","0","1","2","4","111","27","7","2","5","1","3","3","16","74","14","8","4","8","5","7","6","31","72","29","13","2","6","1","3","2","10","11","2","3","0","1","0","2","0","0"
"g20","V","1053900","364","106","152","7","0","2","2","0","1","0","94","201","163","13","8","4","0","3","7","6","0","1","4","4","0","3","0","1","0","1","4","2","0","6","3","3","1","3","0","0","0","0","0","0","0","0","7","3","5","7","11","14","0","4","5","6","9","12","23","0","4","3","6","12","17","46","0","2","2","6","6","8","40","0","8","4","4","8","14","20","0","2","3","2","13","2","14","0","0","3","0","1","1","3","0","0","2","1","0","0","1","74","8","6","2","2","3","1","0","10","73","17","9","3","4","3","2","4","37","48","17","12","3","2","2","4","1","5","8","1","1","0","0","0","1","0","1"
"g20","V","1054000","353","129","119","6","0","1","4","0","0","0","94","165","188","11","12","5","1","7","8","4","3","1","3","0","0","1","0","3","0","3","4","12","0","5","1","5","0","1","2","2","0","4","5","0","0","0","4","6","7","11","9","13","0","6","10","11","13","10","29","0","2","3","6","13","13","20","0","1","4","6","11","13","27","0","4","5","10","9","8","17","0","1","3","7","9","8","13","0","0","0","2","0","1","2","0","1","1","1","0","2","1","79","17","8","4","2","2","5","1","11","59","14","11","3","4","3","2","1","22","52","14","8","1","6","1","4","0","8","6","1","0","0","0","2","0","0","2"
"g20","V","1054100","998","360","310","37","1","7","9","0","1","0","273","491","507","45","25","34","2","19","13","15","4","4","2","3","0","1","0","0","0","8","4","11","1","11","5","11","1","4","3","6","0","15","13","13","2","0","17","26","34","34","17","25","0","15","34","39","38","26","55","0","15","17","19","42","24","44","0","7","12","18","33","24","55","0","13","26","25","36","25","19","0","14","23","22","30","15","25","0","5","6","4","10","5","3","0","0","5","8","2","4","3","256","29","16","4","6","4","9","5","31","204","25","16","0","13","5","3","4","40","156","48","24","4","8","2","8","4","19","48","3","1","0","1","0","0","2","0"
"g20","V","1054200","469","176","159","15","0","7","3","0","0","0","109","229","240","14","4","6","5","11","10","4","2","3","0","3","1","0","1","2","0","3","3","9","2","3","0","2","0","2","1","0","0","1","1","3","0","0","7","7","7","11","7","32","0","4","8","9","11","20","53","0","2","3","5","8","13","48","0","1","3","4","7","21","44","0","7","6","11","9","9","24","0","4","5","5","9","5","15","0","1","0","2","3","3","4","0","0","0","2","3","4","3","107","26","8","2","6","1","4","7","15","75","18","19","2","4","5","2","6","28","52","17","12","5","7","0","5","2","9","15","6","2","0","1","1","0","0","0"
"g20","V","1054300","948","357","284","21","1","6","7","0","2","0","270","497","451","48","23","29","7","17","10","14","0","17","8","9","1","3","1","1","0","16","10","24","2","7","4","20","1","6","2","10","1","10","10","10","0","0","15","42","25","23","23","36","0","16","34","31","31","29","52","0","7","20","16","32","24","48","0","6","12","16","25","27","51","0","18","29","33","27","29","31","0","8","23","15","19","12","26","0","4","5","4","3","1","2","0","5","2","1","5","1","4","219","45","24","5","7","8","8","4","37","137","33","18","8","9","6","13","5","55","142","53","24","7","9","5","5","4","21","32","1","2","0","1","0","1","0","0"
"g20","V","1054400","408","162","127","10","0","1","0","0","3","0","105","193","215","10","6","9","3","13","6","8","0","3","2","6","0","1","1","0","0","2","6","8","0","5","1","3","1","4","0","2","0","1","2","0","0","0","5","3","8","15","15","31","0","3","6","13","14","14","35","0","0","2","3","6","12","32","0","0","2","4","10","12","44","0","3","5","6","14","10","15","0","4","7","8","9","10","14","0","1","0","2","1","3","1","0","0","0","2","1","2","1","94","28","7","4","3","0","4","3","19","59","10","12","5","5","4","0","2","30","50","19","5","6","6","3","4","4","8","9","1","2","0","1","0","0","1","0"
"g20","V","1054500","874","326","313","37","2","4","3","0","2","0","187","426","448","34","27","15","2","26","19","12","1","0","1","4","0","3","0","0","0","9","5","3","0","5","2","2","0","6","4","6","0","12","8","3","0","0","12","20","22","18","19","50","0","10","24","14","19","27","91","0","9","9","19","25","29","65","0","9","4","17","25","30","72","0","2","11","18","19","12","39","0","3","11","7","10","23","32","0","2","6","3","6","4","7","0","1","3","1","2","7","6","209","35","22","8","3","0","10","8","31","151","54","22","2","13","5","13","9","44","99","32","15","6","8","1","8","6","12","34","9","1","1","0","1","0","0","2"
"g20","V","1054700","410","163","105","15","0","2","8","0","3","0","114","190","220","38","12","20","6","7","4","1","1","2","0","2","0","1","0","0","0","5","3","1","0","3","0","3","0","4","2","3","1","13","4","5","2","0","14","15","16","10","7","8","0","7","18","22","17","15","14","0","3","5","16","10","10","9","0","4","7","18","9","5","9","0","6","11","17","11","4","4","0","3","14","17","15","10","2","0","1","4","7","1","0","1","0","0","0","3","3","4","4","100","20","17","2","5","0","9","4","6","68","20","4","2","0","0","2","4","5","70","23","9","1","1","3","2","2","3","23","0","3","0","0","0","1","0","1"
"g20","V","1054800","386","166","102","14","0","1","3","0","2","0","98","180","206","33","5","9","6","12","5","3","1","3","0","1","0","0","0","2","0","5","1","5","0","7","1","3","0","0","0","3","0","3","4","8","0","0","8","25","7","12","11","10","0","10","21","12","10","8","32","0","4","11","5","8","7","10","0","1","8","6","12","12","18","0","3","12","10","10","6","9","0","7","8","6","5","13","9","0","2","3","2","1","2","2","0","1","3","0","0","1","3","119","20","8","2","4","1","1","3","8","61","8","8","2","4","1","2","1","15","60","22","5","2","1","0","2","0","6","18","1","1","0","0","0","0","0","0"
"g20","V","1055000","238","89","90","9","0","0","1","0","0","0","49","94","144","7","6","1","0","10","5","3","2","0","0","0","0","0","0","0","0","1","1","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","22","0","0","1","0","3","11","49","0","0","0","0","0","7","31","0","0","0","0","3","8","41","0","0","2","0","2","5","17","0","0","1","0","2","10","10","0","0","0","1","0","0","4","0","0","0","0","1","1","3","45","8","6","1","3","2","7","7","10","41","11","3","4","4","4","3","2","18","24","11","3","2","1","0","1","1","6","2","1","2","3","0","0","2","0","0"
"g20","V","1055100","511","195","195","14","0","0","2","0","2","0","103","215","296","16","8","7","3","16","11","6","0","2","2","2","0","0","0","0","0","2","2","3","0","3","0","1","0","1","0","0","0","2","5","0","0","0","0","1","1","5","20","52","0","4","2","1","3","23","83","0","0","0","0","0","17","63","0","0","0","1","2","17","95","0","1","0","1","0","8","36","0","0","1","0","5","6","45","0","2","0","1","0","1","6","0","0","0","0","0","2","6","96","23","14","7","2","4","7","5","37","84","35","10","6","13","5","4","10","28","31","29","9","2","3","2","5","5","17","13","1","1","1","0","0","1","1","0"
"g20","V","1056000","72","25","28","1","0","0","1","0","0","0","17","31","41","2","0","2","1","0","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","8","0","0","0","0","2","4","9","0","0","0","0","0","3","8","0","0","0","1","1","5","10","0","0","0","0","1","1","7","0","1","2","0","0","1","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","13","5","0","1","0","1","3","0","2","12","5","1","1","1","0","1","3","4","10","3","0","0","2","0","1","1","0","2","0","0","0","0","0","0","0","0"
"g20","V","1057000","291","107","114","8","0","0","1","0","2","0","59","108","183","13","7","6","1","4","7","4","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","1","0","1","2","0","1","0","0","3","0","0","5","21","0","0","0","2","0","6","70","0","1","0","1","1","10","33","0","0","0","1","0","6","61","0","0","2","1","1","3","22","0","0","1","1","1","7","20","0","0","0","0","0","1","3","0","0","0","0","0","3","4","40","19","13","0","5","4","6","5","15","46","23","14","7","5","0","3","6","10","23","11","5","2","4","3","1","1","9","5","2","0","3","0","0","1","0","0"
"g20","V","1058000","616","191","235","22","1","3","8","0","0","0","156","309","307","19","11","9","8","9","11","5","1","0","0","0","0","1","1","2","0","4","3","0","0","7","2","9","0","1","7","1","0","3","1","2","2","0","7","8","9","17","15","25","0","6","10","19","19","20","36","0","3","9","12","18","27","55","0","1","6","11","11","30","52","0","12","3","14","13","17","25","0","8","9","16","15","10","14","0","5","1","3","3","4","4","0","0","1","3","4","3","3","99","26","17","3","2","5","5","8","26","112","21","21","4","9","4","3","11","50","79","23","20","5","3","3","6","3","14","20","6","3","2","1","0","0","2","0"
"g20","V","1059100","257","72","114","6","0","0","1","0","2","0","62","134","123","12","8","4","0","2","2","2","1","0","2","0","0","0","0","0","0","7","3","5","0","0","0","0","0","0","0","1","0","2","3","2","0","0","4","3","3","8","7","8","0","6","4","4","7","8","10","0","6","4","6","11","19","16","0","3","3","5","9","11","21","0","3","4","8","10","4","5","0","2","4","6","7","5","4","0","2","1","0","1","1","0","0","0","0","0","1","2","1","46","5","6","0","5","1","1","1","7","40","14","10","6","3","2","6","3","30","29","17","5","2","2","0","1","0","6","6","0","2","0","1","0","0","0","0"
"g20","V","1060000","396","107","175","10","0","0","4","0","1","0","99","215","181","8","8","9","2","3","19","4","0","0","0","0","0","0","0","0","0","1","2","4","1","1","0","4","0","1","0","4","1","0","2","0","0","0","3","11","7","6","11","14","0","5","6","10","7","11","16","0","8","3","12","17","19","38","0","4","1","8","9","12","44","0","9","4","13","12","10","11","0","2","3","5","16","7","7","0","0","0","1","4","1","1","0","0","0","2","3","1","2","64","11","6","3","5","3","3","4","8","80","26","14","4","5","1","3","2","40","47","16","5","4","5","3","7","2","10","11","3","0","0","0","0","0","0","1"
"g20","V","1060500","339","114","125","11","0","1","2","0","1","0","85","161","178","8","6","7","2","6","6","5","1","0","2","0","0","4","0","0","0","2","0","3","0","5","0","3","0","4","0","2","0","0","2","2","0","0","3","1","10","6","8","11","0","5","7","14","8","20","21","0","3","3","7","17","10","25","0","2","3","12","12","8","23","0","8","6","8","9","8","10","0","4","6","9","5","7","5","0","0","2","1","1","2","2","0","1","1","3","0","0","2","66","19","7","0","3","2","1","1","15","49","16","15","3","2","1","7","5","27","48","14","7","1","3","2","2","0","8","11","2","0","0","0","1","0","0","1"
"g20","V","1060600","1014","420","266","25","4","11","13","0","1","0","274","506","508","55","37","31","7","12","12","9","3","6","1","6","1","5","2","5","0","9","6","18","1","21","2","6","0","6","2","8","0","14","4","9","2","0","23","47","36","41","28","20","0","25","31","51","48","31","39","0","8","19","20","23","34","25","0","7","13","27","30","25","35","0","13","29","45","31","21","18","0","7","27","36","17","18","12","0","3","8","4","6","2","2","0","2","8","4","7","7","1","307","36","23","5","13","3","10","5","18","164","24","13","2","6","4","2","11","40","168","45","22","3","8","4","7","4","13","42","6","4","1","0","0","0","1","0"
"g20","V","1061000","215","58","87","5","1","1","3","0","0","0","60","102","113","2","0","1","0","4","7","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","3","0","0","0","1","0","0","2","0","1","3","3","12","0","2","1","4","7","2","21","0","2","2","3","5","6","26","0","0","2","3","5","7","26","0","0","1","5","5","4","17","0","4","1","5","2","6","10","0","0","0","0","1","1","3","0","0","0","1","0","1","3","30","4","8","5","1","0","1","3","6","35","10","7","3","7","2","3","0","20","26","18","7","2","2","0","3","0","2","6","2","0","1","0","0","0","0","1"
"g20","V","1061100","578","203","216","20","0","1","5","0","2","1","130","274","304","33","20","12","2","9","6","4","0","2","1","1","0","1","4","3","0","1","2","6","1","4","1","3","1","1","0","0","0","1","2","1","0","0","7","11","19","13","13","20","0","12","12","23","19","23","31","0","11","9","11","18","27","29","0","8","11","11","17","19","45","0","6","12","13","12","17","10","0","5","10","16","4","12","13","0","4","4","5","1","1","1","0","0","0","6","3","2","2","129","17","22","5","4","2","6","1","17","122","18","13","3","6","3","2","13","36","74","21","13","2","4","2","2","2","10","18","6","2","0","1","0","0","0","2"
"g20","V","1061200","600","230","162","23","0","9","6","0","2","0","168","303","297","30","18","13","5","14","7","6","3","1","3","0","0","1","0","0","0","5","1","18","0","4","1","3","0","2","0","2","0","12","10","5","1","0","10","20","26","23","7","13","0","8","23","29","24","15","32","0","2","8","22","29","12","16","0","3","8","11","13","14","24","0","6","19","24","18","14","11","0","2","8","28","17","9","12","0","2","4","8","6","2","1","0","2","6","0","3","3","3","141","28","20","6","3","5","5","3","19","86","26","9","3","7","1","7","3","20","85","41","19","2","4","5","5","3","4","26","4","3","1","1","1","0","2","2"
"g20","V","1061300","691","274","219","15","1","7","7","0","1","0","167","343","348","24","15","17","2","22","5","3","0","6","1","1","0","0","0","0","1","2","1","14","0","8","1","9","2","0","1","2","0","6","3","6","1","0","9","13","27","13","14","39","0","8","15","26","27","30","53","0","7","10","11","12","22","56","0","1","12","5","16","20","47","0","5","12","20","22","8","27","0","2","11","10","14","11","25","0","2","6","4","0","3","1","0","2","3","3","3","3","1","152","46","27","2","3","5","12","8","19","105","27","19","5","9","2","7","3","42","99","25","12","4","6","1","4","2","14","23","3","3","0","0","1","0","0","1"
"g20","V","1061900","2","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","1062000","536","194","225","20","0","5","2","0","0","0","90","197","339","13","9","4","0","23","20","8","2","0","2","0","0","0","0","0","0","1","3","7","0","0","0","0","0","0","0","1","0","2","2","3","1","0","0","0","3","2","5","45","0","1","1","0","2","17","118","0","0","2","0","2","12","73","0","0","1","0","1","9","125","0","0","2","0","1","5","34","0","1","0","0","4","5","38","0","0","0","0","0","4","7","0","0","0","0","1","3","12","106","42","12","11","5","0","3","3","12","111","43","22","4","4","5","10","3","23","40","15","11","3","0","2","5","0","14","16","4","3","2","0","1","1","0","0"
