"election","type","rgprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","A","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","A","1000000","7","0","2","2","0","0","0","0","0","0","3","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"g20","A","1000200","4","0","4","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","A","1001000","17","5","4","1","0","0","0","0","0","0","7","10","7","4","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","1","1","0","0","0","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","3","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","A","1002300","2","1","0","0","0","0","0","0","0","0","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","A","1002500","2","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","A","1050000","704","274","292","22","0","1","2","0","1","0","112","272","432","17","12","3","1","48","10","13","1","1","0","0","0","1","1","3","0","1","3","1","0","0","0","0","0","1","1","0","0","1","1","1","0","0","2","3","0","1","11","78","0","2","1","2","1","23","150","0","0","0","0","2","16","104","0","0","2","0","3","19","146","0","1","0","0","3","5","34","0","1","0","1","1","16","50","0","0","1","1","1","4","5","0","0","0","0","0","5","9","156","36","22","4","9","5","5","17","20","129","37","24","16","10","5","12","4","55","43","19","14","5","3","2","4","5","17","16","5","2","1","0","0","1","1","0"
"g20","A","1050100","71","21","27","3","1","0","0","0","0","0","19","37","34","3","0","0","0","1","2","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","4","1","1","3","0","2","0","1","2","1","5","0","1","0","0","3","2","8","0","0","0","0","3","3","7","0","3","0","1","3","3","1","0","0","0","1","3","1","3","0","0","0","0","0","0","2","0","0","0","0","1","0","1","9","5","2","0","0","0","1","0","4","12","3","1","0","2","0","0","4","5","10","5","1","0","1","0","0","0","2","2","2","0","0","0","0","0","0","0"
"g20","A","1050200","405","123","164","10","0","3","3","0","1","0","101","213","192","8","1","3","0","20","7","11","1","2","0","1","0","1","0","1","0","1","5","6","0","1","0","2","0","1","0","2","0","0","0","1","0","0","4","7","7","10","14","14","0","6","4","12","14","9","22","0","4","3","6","16","23","39","0","1","2","4","8","17","41","0","4","8","4","12","12","16","0","6","7","7","8","9","8","0","0","3","0","1","4","2","0","0","1","0","1","2","3","78","11","7","3","2","3","6","1","12","65","22","11","0","4","5","3","5","49","58","16","8","2","3","0","5","2","7","11","1","2","0","1","0","1","0","1"
"g20","A","1050300","343","109","145","13","0","3","2","0","0","0","71","162","181","7","10","0","1","12","8","4","1","0","0","3","0","1","0","1","0","2","3","10","0","1","0","0","0","1","0","0","0","0","1","0","0","0","3","4","2","4","5","30","0","1","2","3","3","9","43","0","4","0","5","2","12","49","0","0","0","4","8","6","55","0","1","2","4","4","5","19","0","2","0","5","2","3","24","0","1","1","1","1","0","3","0","0","0","1","0","5","5","62","10","7","1","5","3","4","4","13","69","19","9","5","10","2","5","6","20","29","16","4","2","5","2","0","3","10","12","0","1","0","0","1","2","0","2"
"g20","A","1050400","450","174","184","7","1","1","2","0","1","0","80","201","249","10","2","1","1","12","9","7","0","0","0","0","0","2","1","0","0","0","1","1","0","0","0","2","0","0","0","0","0","1","2","0","1","0","1","1","3","0","16","43","0","2","4","0","2","19","83","0","0","0","0","3","12","68","0","0","0","0","2","12","87","0","0","1","1","1","10","34","0","2","0","1","0","3","27","0","0","1","2","1","1","2","0","0","1","0","0","1","3","87","26","10","5","8","1","4","8","25","77","31","24","0","6","4","6","6","30","28","22","11","5","2","1","1","3","7","9","2","0","0","1","0","0","0","0"
"g20","A","1050500","565","187","203","16","0","2","1","0","3","0","153","293","272","12","22","10","2","12","15","13","2","1","0","2","0","1","0","0","0","4","4","10","0","16","0","3","1","1","2","3","0","0","5","0","0","0","16","7","12","16","7","34","0","8","10","15","21","13","28","0","16","5","13","14","21","33","0","2","4","14","15","29","37","0","10","8","16","22","12","18","0","3","7","11","15","12","19","0","4","1","1","4","3","0","0","2","1","1","1","3","1","120","18","11","5","3","4","2","3","21","94","22","11","0","9","4","8","6","49","76","29","8","6","8","5","3","4","14","17","2","2","0","0","0","1","0","0"
"g20","A","1050600","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","A","1051000","494","187","171","23","1","1","3","0","1","0","107","235","259","15","11","2","1","23","10","4","0","3","0","1","0","1","0","1","0","2","0","8","0","0","0","2","0","0","0","4","0","4","1","1","0","0","8","11","14","21","13","12","0","9","13","18","27","17","24","0","4","6","11","14","19","28","0","3","11","15","14","18","28","0","9","11","11","16","3","10","0","7","3","9","13","2","13","0","2","3","4","1","2","2","0","5","3","3","2","0","2","105","23","15","5","6","2","4","2","25","81","21","13","2","11","5","3","3","32","50","24","8","2","4","1","7","5","6","17","4","2","0","2","0","2","0","2"
"g20","A","1051100","523","187","202","11","0","4","6","0","1","0","112","262","261","12","10","8","1","13","8","3","3","3","1","5","0","3","5","3","1","3","3","3","0","2","1","2","0","2","2","2","0","0","2","0","0","0","5","12","7","17","11","23","0","17","15","17","21","22","20","0","11","6","8","18","21","45","0","2","9","7","15","14","46","0","8","11","11","13","14","7","0","7","4","12","10","8","7","0","4","3","3","0","2","2","0","1","1","1","3","0","2","106","23","16","3","4","0","6","5","24","74","22","17","1","8","8","4","4","64","52","24","10","4","2","6","2","1","11","12","7","2","0","0","0","0","0","1"
"g20","A","1051200","507","174","218","13","0","0","2","0","0","0","100","219","288","6","2","6","2","9","22","6","1","0","0","0","0","0","0","0","0","3","2","1","0","0","0","3","0","3","0","1","0","1","2","1","0","0","0","0","1","0","12","54","0","2","2","0","3","16","84","0","1","1","2","0","14","80","0","0","1","0","1","17","101","0","1","2","2","2","7","32","0","0","0","0","0","3","51","0","0","0","0","0","4","4","0","0","0","0","0","3","4","86","22","14","5","9","6","2","4","26","90","23","21","11","22","6","3","10","32","35","25","7","2","8","2","3","4","14","13","0","0","1","1","0","0","0","0"
"g20","A","1051300","363","130","147","11","0","2","1","0","1","0","71","140","223","5","6","1","0","10","8","4","0","0","0","1","0","0","0","0","0","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","2","8","38","0","1","2","0","1","11","64","0","0","1","0","1","7","47","0","0","1","0","1","12","77","0","0","0","1","1","5","23","0","0","2","0","0","7","32","0","1","0","0","0","1","1","0","0","1","0","0","4","7","62","23","10","7","4","1","6","5","12","59","26","10","10","3","3","2","3","31","22","19","15","1","0","2","2","2","8","8","2","0","1","1","0","0","2","1"
"g20","A","1051500","192","76","69","2","1","3","2","0","0","0","39","74","118","5","4","2","1","4","8","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","4","16","0","0","0","1","1","13","40","0","0","0","0","1","7","19","0","0","0","0","1","10","31","0","0","1","1","2","4","15","0","0","0","1","0","3","12","0","0","0","0","0","1","2","0","0","1","0","0","2","2","39","13","9","3","2","0","1","1","8","31","19","4","1","0","2","0","3","9","20","5","3","0","1","1","3","0","6","6","1","0","0","1","0","0","0","0"
"g20","A","1051600","107","55","30","1","0","0","1","0","1","0","19","53","54","16","8","5","0","1","1","2","0","0","0","0","0","0","0","0","0","4","0","3","1","1","0","0","0","3","0","0","0","1","3","0","0","0","2","4","10","4","6","5","0","0","2","8","3","5","6","0","0","2","2","2","4","3","0","0","2","1","2","7","5","0","1","2","2","0","1","3","0","1","3","1","2","2","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","31","7","6","2","0","0","2","1","6","12","1","3","3","4","1","0","1","5","10","4","2","0","2","0","1","0","0","1","0","0","1","0","1","0","0","0"
"g20","A","1052000","171","70","53","10","1","0","0","0","0","0","37","89","82","8","8","3","1","3","4","1","1","0","0","0","0","3","0","0","0","1","2","2","1","0","0","0","0","0","0","0","0","4","1","2","0","0","4","1","4","10","1","10","0","1","2","11","10","4","12","0","1","1","3","3","11","11","0","0","0","2","4","7","10","0","4","4","9","3","2","2","0","1","1","4","3","2","2","0","2","0","0","0","3","0","0","1","0","3","1","0","1","37","8","9","1","1","3","2","0","9","21","5","2","2","2","0","3","1","17","18","3","5","0","3","2","2","0","4","6","3","0","0","0","0","0","1","1"
"g20","A","1052100","291","114","105","14","0","1","0","0","2","0","55","116","175","11","6","2","1","12","5","1","1","0","2","0","0","0","1","1","0","5","0","2","0","0","0","0","0","4","0","0","0","0","0","1","1","0","0","6","4","1","9","18","0","2","2","5","1","23","43","0","1","0","4","4","8","31","0","0","3","3","4","12","35","0","2","1","2","2","3","12","0","1","3","3","2","6","18","0","1","3","1","1","1","1","0","0","1","0","1","2","5","54","20","13","2","2","3","4","2","14","46","16","13","6","6","2","2","2","12","29","5","5","0","4","1","2","2","7","9","2","4","1","0","0","0","1","0"
"g20","A","1053800","451","169","136","12","0","2","4","0","0","0","128","219","232","19","9","11","2","1","5","0","1","1","1","2","1","1","0","0","0","7","2","11","0","4","0","2","0","8","0","3","0","6","2","3","0","0","7","9","14","12","8","25","0","7","9","16","15","16","31","0","3","2","6","15","19","22","0","3","3","4","11","17","31","0","8","8","15","9","11","18","0","7","6","8","12","10","16","0","1","1","0","2","3","1","0","2","1","0","1","2","4","107","26","6","2","5","1","3","3","16","62","13","7","4","8","4","6","5","27","67","27","10","2","6","1","3","2","10","10","2","3","0","1","0","2","0","0"
"g20","A","1053900","327","103","126","6","0","2","2","0","1","0","87","181","146","12","7","3","0","3","6","5","0","1","4","4","0","3","0","1","0","1","2","2","0","6","3","3","1","3","0","0","0","0","0","0","0","0","7","3","5","7","11","14","0","4","5","6","7","12","22","0","3","3","5","11","12","40","0","2","2","4","4","6","34","0","5","4","4","8","13","18","0","2","3","2","12","2","14","0","0","3","0","1","1","3","0","0","2","0","0","0","1","72","7","6","2","2","3","1","0","10","62","15","7","3","3","3","1","3","29","42","17","11","3","2","2","4","1","5","7","1","1","0","0","0","1","0","1"
"g20","A","1054000","316","127","93","5","0","0","4","0","0","0","87","147","169","11","8","5","1","7","7","4","2","1","3","0","0","1","0","3","0","3","4","12","0","5","1","5","0","1","2","2","0","4","5","0","0","0","4","6","7","11","9","13","0","6","9","10","13","10","29","0","2","3","4","10","10","16","0","1","3","5","6","11","22","0","4","5","10","6","6","16","0","1","3","7","9","7","13","0","0","0","2","0","1","2","0","0","1","1","0","1","1","78","16","8","4","2","2","5","1","11","46","10","10","3","4","3","2","1","14","50","12","8","1","5","1","4","0","6","4","1","0","0","0","2","0","0","2"
"g20","A","1054100","890","340","268","30","0","6","6","0","1","0","239","428","462","44","21","27","2","19","12","12","1","4","2","3","0","1","0","0","0","8","4","9","1","11","4","10","1","4","3","5","0","14","10","13","2","0","16","23","33","32","16","25","0","14","31","37","35","24","54","0","10","15","13","32","21","39","0","7","9","16","30","23","53","0","13","19","22","31","23","19","0","11","19","21","22","14","25","0","3","5","3","8","4","3","0","0","4","5","2","4","2","241","29","13","4","6","4","9","5","29","173","23","13","0","12","3","3","4","37","134","43","20","4","7","2","7","4","18","37","3","1","0","0","0","0","2","0"
"g20","A","1054200","442","172","146","14","0","7","2","0","0","0","101","216","226","13","4","6","3","11","10","4","2","3","0","3","1","0","1","2","0","3","3","7","2","3","0","2","0","2","0","0","0","0","1","3","0","0","7","7","6","11","7","32","0","3","7","9","10","20","53","0","2","3","4","7","10","47","0","1","3","3","6","18","42","0","7","4","11","7","9","22","0","4","3","5","9","5","15","0","1","0","2","3","3","4","0","0","0","2","2","3","3","103","26","8","2","6","1","4","7","15","65","18","18","2","4","5","2","6","26","46","17","12","4","7","0","5","2","8","13","6","2","0","1","1","0","0","0"
"g20","A","1054300","877","341","253","18","1","3","5","0","2","0","254","449","428","44","21","25","4","17","9","14","0","16","7","8","1","3","1","1","0","15","9","23","2","7","4","18","1","6","2","9","1","10","10","10","0","0","13","40","20","21","23","36","0","15","33","30","31","28","51","0","7","17","13","27","19","44","0","6","11","13","23","26","47","0","18","26","28","27","28","30","0","7","22","12","18","12","26","0","3","4","2","0","1","2","0","4","2","1","5","1","4","206","44","24","5","7","8","8","3","36","122","30","15","7","9","6","12","4","48","133","51","24","6","9","4","4","3","20","24","1","2","0","1","0","1","0","0"
"g20","A","1054400","394","159","121","10","0","1","0","0","3","0","100","185","209","9","6","9","3","13","6","8","0","3","2","5","0","1","1","0","0","2","6","8","0","5","1","3","1","4","0","2","0","1","1","0","0","0","5","2","8","15","15","30","0","3","6","12","14","14","35","0","0","1","3","6","11","31","0","0","2","4","9","11","43","0","2","3","6","14","10","15","0","4","6","8","8","10","14","0","1","0","2","1","3","1","0","0","0","2","1","2","1","91","28","7","4","3","0","4","3","19","55","10","12","5","4","3","0","2","30","46","19","5","5","6","3","4","4","8","9","1","2","0","1","0","0","1","0"
"g20","A","1054500","806","315","277","32","1","4","2","0","2","0","173","391","415","31","22","14","2","26","16","12","0","0","1","4","0","3","0","0","0","8","4","3","0","5","2","2","0","6","3","6","0","12","6","3","0","0","12","19","22","17","17","49","0","10","23","13","18","25","90","0","7","8","16","21","25","62","0","6","4","14","19","25","70","0","2","11","15","16","12","38","0","3","10","6","7","22","31","0","1","5","2","5","3","6","0","1","3","1","2","6","6","203","33","22","7","3","0","10","8","29","126","50","20","2","12","4","13","9","41","93","29","14","6","7","1","5","6","12","29","8","1","0","0","1","0","0","2"
"g20","A","1054700","371","155","83","15","0","2","8","0","2","0","106","169","202","37","10","16","6","7","3","1","1","2","0","2","0","1","0","0","0","5","3","1","0","3","0","3","0","4","2","3","1","13","3","5","2","0","12","13","15","10","7","8","0","7","18","20","17","15","13","0","3","3","13","9","7","7","0","3","6","15","7","2","8","0","6","11","16","10","2","4","0","3","14","15","14","9","2","0","1","4","6","1","0","1","0","0","0","3","3","4","4","95","19","17","2","5","0","9","3","5","51","18","4","0","0","0","2","4","4","65","22","8","1","1","3","2","1","3","22","0","3","0","0","0","1","0","1"
"g20","A","1054800","360","156","95","14","0","1","3","0","2","0","89","165","195","28","4","8","6","11","4","3","1","3","0","1","0","0","0","2","0","5","1","4","0","6","1","2","0","0","0","3","0","2","4","8","0","0","5","23","7","11","11","10","0","9","20","11","9","8","32","0","4","10","5","6","7","8","0","1","8","6","12","11","17","0","2","11","10","9","5","9","0","7","7","5","3","12","9","0","2","3","2","1","2","2","0","1","3","0","0","1","3","110","20","8","1","4","1","1","3","8","58","8","6","2","3","1","2","1","14","56","20","4","1","1","0","1","0","6","18","1","1","0","0","0","0","0","0"
"g20","A","1055000","229","87","86","9","0","0","1","0","0","0","46","90","139","7","6","0","0","9","4","3","2","0","0","0","0","0","0","0","0","1","1","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","0","0","1","0","3","11","48","0","0","0","0","0","6","30","0","0","0","0","2","7","41","0","0","2","0","2","5","16","0","0","1","0","2","9","9","0","0","0","1","0","0","4","0","0","0","0","1","1","3","45","8","6","1","2","2","7","7","9","38","10","3","4","4","4","3","2","18","23","10","3","2","1","0","1","1","5","2","1","2","3","0","0","2","0","0"
"g20","A","1055100","496","193","187","13","0","0","2","0","2","0","99","208","288","16","8","7","3","16","11","6","0","2","2","2","0","0","0","0","0","1","2","3","0","3","0","1","0","1","0","0","0","2","5","0","0","0","0","1","1","4","20","51","0","4","2","1","3","23","83","0","0","0","0","0","17","60","0","0","0","1","2","14","93","0","1","0","1","0","7","36","0","0","1","0","4","6","43","0","2","0","1","0","1","5","0","0","0","0","0","2","6","95","22","14","7","2","4","7","5","37","80","33","8","6","13","5","4","10","28","29","28","9","2","3","2","5","5","16","12","1","1","1","0","0","1","1","0"
"g20","A","1056000","69","25","27","1","0","0","1","0","0","0","15","30","39","2","0","2","1","0","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","8","0","0","0","0","2","4","9","0","0","0","0","0","3","8","0","0","0","1","0","5","10","0","0","0","0","1","1","6","0","1","2","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","13","5","0","1","0","1","3","0","2","11","5","1","1","1","0","1","3","4","9","3","0","0","1","0","1","1","0","2","0","0","0","0","0","0","0","0"
"g20","A","1057000","282","104","112","7","0","0","1","0","2","0","56","104","178","13","7","6","1","4","7","4","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","3","0","0","5","19","0","0","0","2","0","6","69","0","1","0","1","1","10","33","0","0","0","1","0","6","59","0","0","2","0","1","2","22","0","0","1","1","1","7","19","0","0","0","0","0","1","3","0","0","0","0","0","2","4","39","18","13","0","5","4","6","5","14","45","23","13","7","5","0","3","6","10","22","9","5","2","4","3","1","1","9","4","2","0","3","0","0","1","0","0"
"g20","A","1058000","574","185","215","20","1","2","7","0","0","0","144","286","288","18","11","6","6","8","10","4","1","0","0","0","0","1","1","2","0","4","3","0","0","7","2","8","0","1","6","0","0","3","1","2","2","0","6","8","8","17","15","25","0","6","9","18","17","20","36","0","3","8","9","15","25","52","0","1","6","9","11","25","51","0","9","3","14","12","16","23","0","7","7","15","14","10","14","0","4","1","3","3","4","3","0","0","1","2","4","2","3","95","26","16","3","2","5","4","8","26","102","21","19","2","8","4","3","10","46","72","22","20","4","2","3","5","2","14","18","6","3","2","1","0","0","0","0"
"g20","A","1059100","235","69","101","5","0","0","1","0","2","0","57","121","114","12","8","4","0","2","2","2","1","0","2","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","2","3","2","0","0","4","3","3","8","7","7","0","6","4","4","6","8","9","0","6","4","6","10","13","15","0","3","2","5","9","9","19","0","3","3","6","10","4","5","0","1","4","5","7","5","4","0","2","0","0","1","1","0","0","0","0","0","1","2","1","45","5","6","0","5","1","0","1","6","36","14","10","6","3","2","4","2","24","26","15","5","2","2","0","1","0","6","5","0","2","0","1","0","0","0","0"
"g20","A","1060000","366","102","158","10","0","0","3","0","1","0","92","197","169","8","7","7","2","3","18","4","0","0","0","0","0","0","0","0","0","1","2","4","1","1","0","4","0","1","0","3","1","0","0","0","0","0","3","10","6","6","10","14","0","5","6","9","7","11","15","0","6","3","12","13","17","35","0","3","1","8","7","9","44","0","8","4","12","11","10","11","0","2","3","5","12","7","7","0","0","0","1","3","1","1","0","0","0","2","3","1","2","59","11","6","3","5","3","3","4","8","69","24","12","4","5","1","2","2","39","41","16","4","4","5","3","7","2","10","10","3","0","0","0","0","0","0","1"
"g20","A","1060500","307","109","110","10","0","1","2","0","0","0","75","143","164","6","6","7","1","5","5","5","1","0","2","0","0","4","0","0","0","2","0","3","0","5","0","3","0","4","0","2","0","0","1","0","0","0","3","1","9","6","8","10","0","5","7","13","8","19","20","0","3","3","6","12","8","24","0","2","2","11","11","8","20","0","6","5","8","7","7","9","0","3","6","8","4","7","5","0","0","2","1","1","2","2","0","1","0","2","0","0","2","61","19","7","0","3","2","1","1","15","37","16","14","3","2","1","7","4","26","41","12","6","1","3","2","2","0","8","10","1","0","0","0","1","0","0","1"
"g20","A","1060600","906","393","221","21","4","10","12","0","1","0","244","446","460","51","28","29","7","12","11","8","3","6","1","6","1","5","2","5","0","8","5","16","1","19","0","6","0","6","2","8","0","13","4","8","1","0","20","41","32","39","28","20","0","22","27","47","48","31","38","0","5","17","18","18","27","21","0","6","13","23","23","18","32","0","10","24","41","29","19","15","0","7","25","32","15","16","11","0","2","8","3","6","2","1","0","2","7","3","7","7","0","283","35","21","5","13","3","10","5","18","139","18","12","2","5","3","2","9","31","148","42","19","2","7","4","6","4","12","36","6","4","1","0","0","0","1","0"
"g20","A","1061000","198","53","80","5","1","1","2","0","0","0","56","91","107","2","0","1","0","4","7","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","2","0","0","3","3","10","0","2","1","3","7","2","20","0","1","2","3","3","6","23","0","0","2","3","5","7","25","0","0","1","3","5","4","17","0","3","1","5","2","6","9","0","0","0","0","1","1","3","0","0","0","0","0","1","3","28","3","8","5","1","0","1","1","6","30","9","7","3","7","2","2","0","20","24","17","6","2","2","0","3","0","2","5","2","0","1","0","0","0","0","1"
"g20","A","1061100","514","191","183","16","0","1","5","0","2","1","115","245","269","29","13","11","0","9","6","4","0","2","1","1","0","1","4","3","0","1","2","6","1","4","1","3","1","1","0","0","0","1","2","1","0","0","5","11","18","12","13","18","0","12","11","22","19","22","28","0","10","9","10","16","22","26","0","3","9","8","12","17","41","0","5","11","10","12","13","10","0","4","10","13","3","11","13","0","3","4","4","1","1","1","0","0","0","5","2","2","2","120","16","21","5","4","2","6","1","16","101","15","10","3","4","3","1","12","34","67","20","13","1","2","2","2","1","7","14","6","2","0","1","0","0","0","2"
"g20","A","1061200","543","218","142","19","0","4","6","0","2","0","152","276","267","29","15","11","3","12","7","6","1","1","3","0","0","1","0","0","0","5","1","18","0","3","0","3","0","2","0","2","0","12","9","4","0","0","10","19","25","21","7","13","0","8","22","27","21","13","32","0","2","8","19","26","8","16","0","2","8","11","11","13","18","0","5","16","23","17","11","10","0","2","8","26","14","8","12","0","2","4","7","5","2","0","0","0","5","0","1","2","3","133","28","20","6","2","5","4","3","17","70","24","8","3","7","1","7","3","19","77","34","19","2","4","5","5","2","4","17","4","3","1","1","1","0","2","2"
"g20","A","1061300","634","266","187","14","1","6","7","0","1","0","152","314","320","23","13","15","2","21","5","3","0","6","1","1","0","0","0","0","0","2","1","12","0","7","1","9","2","0","1","2","0","6","3","6","1","0","9","13","25","12","14","39","0","8","14","25","26","30","51","0","6","7","9","10","17","52","0","1","11","4","10","14","46","0","4","11","18","18","8","27","0","2","10","10","12","9","23","0","2","6","4","0","3","0","0","2","3","2","3","3","1","147","44","27","2","3","4","12","8","19","84","24","16","5","7","2","7","3","39","89","23","11","4","5","1","4","2","13","21","3","3","0","0","1","0","0","1"
"g20","A","1061900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","A","1062000","516","191","213","20","0","4","2","0","0","0","86","185","331","13","8","4","0","23","18","8","2","0","2","0","0","0","0","0","0","1","3","7","0","0","0","0","0","0","0","1","0","2","1","2","1","0","0","0","3","2","4","44","0","1","1","0","2","17","117","0","0","2","0","2","9","69","0","0","1","0","1","8","121","0","0","1","0","1","5","33","0","1","0","0","4","5","36","0","0","0","0","0","3","7","0","0","0","0","1","3","12","103","42","12","11","5","0","3","3","12","104","42","21","4","4","5","9","2","22","38","14","11","3","0","2","5","0","13","15","4","3","2","0","1","1","0","0"
