"election","type","rrprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","P","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","100020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","100100","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","100230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","100250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105000","28","8","17","2","0","0","0","0","0","0","1","17","11","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","0","0","0","0","0","3","1","0","0","0","0","0","3","8","0","0","0","0","0","2","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","5","1","1","0","0","0","1","0","0","7","2","2","2","0","0","0","2","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"g20","P","105010","5","1","4","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105020","40","7","20","0","0","0","1","0","0","0","12","18","22","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","1","0","1","0","1","0","0","1","1","1","2","1","3","0","0","1","1","3","3","3","0","1","1","0","1","0","1","0","2","0","0","4","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","10","2","0","0","0","2","0","0","6","10","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"g20","P","105030","20","1","18","0","0","0","0","0","0","0","1","13","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","1","1","1","5","0","1","0","0","1","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","3","0","2","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105040","14","3","7","0","0","1","0","0","0","0","3","5","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","2","1","1","0","1","0","0","1","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"g20","P","105050","47","5","28","3","0","1","2","0","0","0","8","26","21","1","2","0","1","2","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","2","6","4","1","4","0","0","2","3","1","1","4","0","0","0","1","1","1","0","0","0","0","1","1","2","1","0","1","1","1","0","0","0","0","1","1","1","0","0","0","4","0","0","0","0","0","0","0","1","13","5","2","0","2","1","1","0","4","4","1","0","0","0","0","0","0","3","4","0","0","1","0","1","0","0","0"
"g20","P","105060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105100","40","7","22","1","1","1","1","0","0","0","7","22","18","1","2","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","2","0","0","1","1","0","0","1","0","1","1","1","1","1","5","0","1","2","0","1","5","3","0","0","4","0","0","0","1","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","1","1","1","10","2","0","0","1","0","2","0","7","6","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"g20","P","105110","22","5","10","0","0","0","0","0","0","0","7","10","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","1","3","1","0","0","0","1","1","2","1","0","1","0","0","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","4","0","0","0","0","1","0","1","4","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105120","24","5","11","3","0","0","0","0","0","0","5","14","10","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","2","0","0","1","0","0","4","2","0","0","0","0","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","1","0","7","3","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"g20","P","105130","10","2","7","0","0","0","0","0","0","0","1","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105150","17","1","7","2","0","0","0","0","0","0","7","7","10","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","4","0","0","0","0","0","1","3","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","1","0","0","0","0","0","1","5","0","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"g20","P","105160","12","2","4","2","1","0","0","0","0","0","3","8","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1"
"g20","P","105200","15","4","7","0","0","0","0","0","0","0","4","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105210","20","3","12","0","0","0","0","0","0","0","5","11","9","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","2","0","0","1","0","3","0","0","0","0","2","1","3","0","0","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","4","2","0","0","0","0","0","2","2","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0"
"g20","P","105380","38","6","21","0","0","0","1","0","0","0","10","17","21","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","2","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","2","0","0","0","1","3","0","3","2","0","0","1","1","2","5","3","0","0","1","2","2","0","0","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","1","1","0","0","0","0","0","0","12","1","1","0","0","1","1","1","4","5","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","105390","37","3","26","1","0","0","0","0","0","0","7","20","17","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","1","1","5","6","0","0","0","2","2","2","6","0","3","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","11","2","2","0","1","0","1","1","8","6","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","105400","37","2","26","1","0","1","0","0","0","0","7","18","19","0","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","3","3","4","0","0","1","1","5","2","5","0","0","0","0","3","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","13","4","1","0","0","0","0","0","8","2","2","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0"
"g20","P","105410","108","20","42","7","1","1","3","0","0","0","34","63","45","1","4","7","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","1","0","1","3","0","0","0","1","3","1","2","1","0","0","1","3","2","3","2","1","0","5","2","6","10","3","5","0","0","3","2","3","1","2","0","0","7","3","5","2","0","0","3","4","1","8","1","0","0","2","1","1","2","1","0","0","0","1","3","0","0","1","15","0","3","0","0","0","0","0","2","31","2","3","0","1","2","0","0","3","22","5","4","0","1","0","1","0","1","11","0","0","0","1","0","0","0","0"
"g20","P","105420","27","4","13","1","0","0","1","0","0","0","8","13","14","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","3","1","0","0","0","1","1","3","2","0","0","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","2","6","0","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"g20","P","105430","71","16","31","3","0","3","2","0","0","0","16","48","23","4","2","4","3","0","1","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","2","2","5","2","0","0","0","1","1","1","0","1","1","0","0","3","3","5","5","4","0","0","1","3","2","1","4","0","0","3","5","0","1","1","0","1","1","3","1","0","0","0","1","1","2","3","0","0","0","1","0","0","0","0","0","13","1","0","0","0","0","0","1","1","15","3","3","1","0","0","1","1","7","9","2","0","1","0","1","1","1","1","8","0","0","0","0","0","0","0","0"
"g20","P","105440","14","3","6","0","0","0","0","0","0","0","5","8","6","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","1","1","0","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","0","0","1","1","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105450","68","11","36","5","1","0","1","0","0","0","14","35","33","3","5","1","0","0","3","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","1","0","1","2","1","0","0","1","1","1","2","1","0","2","1","3","4","4","3","0","3","0","3","6","5","2","0","0","0","3","3","0","1","0","0","1","1","3","1","1","0","1","1","1","1","1","1","0","0","0","0","0","1","0","6","2","0","1","0","0","0","0","2","25","4","2","0","1","1","0","0","3","6","3","1","0","1","0","3","0","0","5","1","0","1","0","0","0","0","0"
"g20","P","105470","39","8","22","0","0","0","0","0","1","0","8","21","18","1","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","1","0","0","0","0","0","0","2","0","0","1","0","0","2","3","1","3","2","0","1","1","3","2","3","1","0","0","0","1","1","2","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","1","1","17","2","0","2","0","0","0","0","1","5","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"g20","P","105480","26","10","7","0","0","0","0","0","0","0","9","15","11","5","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","3","2","0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","2","0","2","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","0","0","0","0","3","0","2","0","1","0","0","0","1","4","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105500","9","2","4","0","0","0","0","0","0","0","3","4","5","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","3","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"g20","P","105510","15","2","8","1","0","0","0","0","0","0","4","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"g20","P","105600","3","0","1","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","105700","9","3","2","1","0","0","0","0","0","0","3","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","105800","42","6","20","2","0","1","1","0","0","0","12","23","19","1","0","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","2","0","0","0","0","1","3","3","2","3","0","0","0","2","0","5","1","0","3","0","0","1","1","2","0","1","2","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","4","0","1","0","0","0","1","0","0","10","0","2","2","1","0","0","1","4","7","1","0","1","1","0","1","1","0","2","0","0","0","0","0","0","2","0"
"g20","P","105910","22","3","13","1","0","0","0","0","0","0","5","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","6","1","0","0","1","0","0","2","2","0","0","1","2","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","4","0","0","0","0","0","2","1","6","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","106000","30","5","17","0","0","0","1","0","0","0","7","18","12","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","0","2","0","0","4","2","3","0","1","0","0","2","3","0","0","1","0","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","11","2","2","0","0","0","1","0","1","6","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","106050","32","5","15","1","0","0","0","0","1","0","10","18","14","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","1","5","2","1","0","0","1","1","1","0","3","0","2","1","0","2","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","0","0","0","0","0","0","0","0","12","0","1","0","0","0","0","1","1","7","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"g20","P","106060","108","27","45","4","0","1","1","0","0","0","30","60","48","4","9","2","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","2","0","2","2","0","0","0","0","0","0","1","0","1","1","0","3","6","4","2","0","0","0","3","4","4","0","0","1","0","3","2","2","5","7","4","0","1","0","4","7","7","3","0","3","5","4","2","2","3","0","0","2","4","2","2","1","0","1","0","1","0","0","1","0","0","1","1","0","0","1","24","1","2","0","0","0","0","0","0","25","6","1","0","1","1","0","2","9","20","3","3","1","1","0","1","0","1","6","0","0","0","0","0","0","0","0"
"g20","P","106100","17","5","7","0","0","0","1","0","0","0","4","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2","0","0","0","1","0","0","1","0","1","0","0","2","0","3","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","2","0","5","1","0","0","0","0","1","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","106110","64","12","33","4","0","0","0","0","0","0","15","29","35","4","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","0","0","1","1","0","1","3","0","1","0","1","2","5","3","0","5","2","3","5","2","4","0","1","1","3","0","4","0","0","1","0","3","1","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","9","1","1","0","0","0","0","0","1","21","3","3","0","2","0","1","1","2","7","1","0","1","2","0","0","1","3","4","0","0","0","0","0","0","0","0"
"g20","P","106120","57","12","20","4","0","5","0","0","0","0","16","27","30","1","3","2","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1","2","0","0","0","0","1","2","3","2","0","0","0","0","3","3","4","0","0","1","0","0","2","1","6","0","1","3","1","1","3","1","0","0","0","2","3","1","0","0","0","0","1","1","0","1","0","2","1","0","2","1","0","8","0","0","0","1","0","1","0","2","16","2","1","0","0","0","0","0","1","8","7","0","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0"
"g20","P","106130","57","8","32","1","0","1","0","0","0","0","15","29","28","1","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","1","1","0","2","0","1","3","2","2","5","4","0","0","1","1","6","6","1","0","1","1","2","4","0","0","0","0","1","0","2","2","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","5","2","0","0","0","1","0","0","0","21","3","3","0","2","0","0","0","3","10","2","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0"
"g20","P","106190","2","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","106200","20","3","12","0","0","1","0","0","0","0","4","12","8","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","3","4","0","0","0","0","0","1","4","0","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","1","1","0","0","0","1","1","1","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"g20","P","106300","16","0","13","1","0","0","0","0","0","0","2","10","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","1","0","1","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
