"election","type","rgprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","P","1933000","50","17","17","2","0","0","2","0","0","0","12","23","27","6","1","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","1","0","0","0","1","1","2","2","0","1","0","1","2","1","3","2","1","0","0","4","0","0","3","1","0","0","1","0","2","4","2","0","0","1","0","2","2","0","0","0","1","1","0","5","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","10","1","3","0","2","0","0","0","1","5","2","1","1","0","0","1","0","7","5","4","1","1","0","0","0","0","1","2","0","0","0","1","1","0","0","0"
"g20","P","1935000","145","41","40","5","2","6","5","0","0","0","46","73","72","11","12","14","5","1","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","1","0","0","3","2","0","1","0","6","7","2","1","0","0","0","11","8","1","3","2","0","0","1","11","1","5","1","3","0","0","11","1","4","2","0","0","7","13","1","4","1","0","0","3","10","2","4","0","1","0","1","5","2","0","0","1","0","1","7","1","0","0","0","38","2","0","0","0","0","1","0","0","33","0","1","2","2","0","2","0","0","39","5","1","0","0","0","0","0","1","17","1","0","0","0","0","0","0","0"
"g20","P","1935100","33","8","17","1","0","1","1","0","0","0","5","18","15","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","2","0","1","0","0","2","3","1","2","3","0","0","3","0","0","2","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","4","2","0","0","0","0","0","0","2","8","0","0","1","1","1","3","1","2","5","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"g20","P","1935200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","1950200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","1950300","37","9","14","1","0","0","0","0","0","0","13","22","15","2","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","2","0","1","1","0","0","0","1","0","1","1","3","1","0","1","1","1","2","0","2","0","0","0","3","1","4","1","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","10","2","0","0","0","0","1","0","1","5","4","2","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"g20","P","1950400","9","3","4","1","0","0","0","0","0","0","1","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","1950500","14","3","5","0","0","0","0","0","0","0","6","11","3","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","1950600","49","15","21","1","1","2","0","0","0","0","9","27","22","3","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","0","1","0","0","3","3","1","1","2","0","0","1","3","2","4","3","1","0","0","1","3","1","0","2","0","1","2","0","2","0","0","0","0","2","2","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","12","2","1","0","0","0","0","0","0","17","0","2","0","0","0","1","0","1","6","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"g20","P","1950700","64","14","26","1","1","0","0","0","0","0","22","29","35","2","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","1","1","3","2","1","1","0","0","2","2","4","3","1","0","1","7","1","4","1","0","0","1","6","4","0","1","0","0","1","5","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","1","1","0","1","0","0","1","3","21","0","0","0","1","0","0","3","1","18","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
