"election","type","rgprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","R","","7","3","1","1","0","0","0","0","0","0","2","4","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","R","1000000","9","0","3","2","0","0","0","0","0","0","4","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","2","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"g20","R","1000200","7","2","4","0","0","0","0","0","0","0","1","3","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","1001000","27","9","5","1","0","0","0","0","0","0","12","15","12","8","2","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","1","3","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","2","0","4","1","0","0","0","2","0","2","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","7","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","R","1002300","2","1","0","0","0","0","0","0","0","0","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","1002500","3","0","2","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","1050000","778","293","326","27","0","1","3","0","1","0","127","310","468","17","12","3","1","50","15","13","1","1","1","1","1","1","1","3","0","1","3","2","0","0","0","0","0","1","1","1","0","1","1","1","1","0","3","3","0","1","14","81","0","3","1","2","1","26","158","0","0","0","1","2","19","123","0","0","2","0","3","21","155","0","1","1","2","5","5","35","0","1","2","2","1","17","55","0","0","1","1","1","5","6","0","0","0","1","0","7","10","165","39","24","4","9","5","7","18","22","139","42","28","19","10","5","15","7","61","49","21","15","6","4","2","6","6","18","22","5","2","1","0","0","1","1","0"
"g20","R","1050100","85","22","36","4","2","0","0","0","0","0","21","45","40","3","0","0","0","1","2","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","4","1","1","3","0","2","0","1","2","1","5","0","2","0","1","4","2","9","0","0","1","1","3","4","9","0","4","0","1","4","3","1","0","0","0","1","3","1","3","0","1","0","0","0","0","2","0","0","0","0","1","0","2","10","5","2","0","0","0","1","0","4","15","4","1","0","3","0","4","4","5","12","5","1","0","1","0","0","0","2","4","2","0","0","0","0","0","0","0"
"g20","R","1050200","498","145","197","11","0","3","5","0","1","0","136","259","239","8","1","3","0","21","11","14","2","3","0","1","0","1","0","1","0","1","5","9","0","1","0","2","0","1","0","2","0","0","0","1","0","0","8","9","7","12","14","17","0","8","8","15","15","10","22","0","5","6","9","20","24","42","0","1","5","6","11","20","48","0","6","13","9","15","14","17","0","10","10","7","12","12","11","0","2","3","0","1","4","2","0","1","1","0","1","2","3","91","15","9","3","2","3","6","3","13","79","28","12","1","4","8","4","5","56","80","19","10","2","8","0","5","2","10","14","1","2","0","1","0","1","0","1"
"g20","R","1050300","393","118","168","14","0","3","3","0","0","0","87","194","199","8","10","2","1","12","8","4","1","0","0","3","0","1","0","1","0","3","3","12","0","1","0","0","0","1","0","0","0","0","2","1","0","0","4","4","3","5","5","34","0","1","2","3","3","9","45","0","7","1","7","3","13","54","0","1","0","4","9","8","61","0","2","4","6","5","6","23","0","3","0","5","3","3","27","0","1","1","2","1","0","3","0","0","0","1","0","5","6","64","10","8","1","5","5","4","4","17","81","23","9","7","10","2","5","7","24","37","18","6","2","7","4","0","3","10","14","0","1","0","0","1","2","0","2"
"g20","R","1050400","495","183","204","9","2","2","2","0","1","0","92","216","279","10","2","1","1","13","10","7","0","0","0","0","0","2","1","0","0","0","1","2","0","0","0","2","0","0","0","0","0","1","2","0","1","0","2","1","3","0","16","46","0","2","4","0","2","21","86","0","0","0","1","3","13","71","0","2","1","1","2","14","96","0","0","1","1","1","11","36","0","3","1","2","1","4","31","0","0","2","3","1","1","3","0","0","1","0","1","1","3","92","28","10","5","8","1","5","8","26","83","36","25","1","8","5","6","6","34","34","23","12","5","2","1","2","3","10","10","3","2","0","1","0","0","0","0"
"g20","R","1050500","673","207","250","21","0","3","4","0","4","0","184","350","323","15","25","11","3","17","16","15","3","1","0","2","0","2","2","0","0","4","4","12","0","16","0","5","2","1","3","4","0","1","5","0","0","0","18","11","13","16","8","35","0","9","16","16","21","14","30","0","19","8","20","20","24","38","0","2","8","20","17","31","43","0","12","12","19","24","15","20","0","7","10","13","17","14","21","0","6","3","2","4","3","0","0","4","2","2","1","3","2","134","20","12","5","4","4","3","3","22","119","28","17","0","12","5","9","6","54","92","33","12","7","9","5","3","4","19","24","2","2","1","0","1","2","0","0"
"g20","R","1050600","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","1051000","584","206","211","26","2","3","4","0","1","0","131","286","298","16","14","7","1","23","14","6","0","3","0","1","0","1","0","1","0","3","0","11","0","0","0","4","0","1","1","8","0","4","1","1","0","0","8","13","17","23","14","15","0","11","14","22","27","17","25","0","5","7","16","19","20","34","0","4","15","18","17","24","32","0","9","17","18","16","5","13","0","9","5","9","14","3","13","0","3","4","5","1","2","2","0","6","4","5","2","0","2","117","25","16","5","7","2","5","3","26","101","24","15","3","13","5","7","3","40","64","30","10","2","4","1","7","5","8","23","5","2","0","2","0","2","0","2"
"g20","R","1051100","598","208","229","12","0","4","6","0","1","1","137","297","301","14","12","10","1","14","8","3","3","4","1","6","0","4","5","3","1","4","5","5","0","2","1","2","0","2","2","2","0","0","2","0","0","0","7","14","9","19","11","24","0","19","17","20","22","22","24","0","12","6","8","24","25","46","0","3","11","11","16","17","50","0","11","14","14","16","15","8","0","10","7","15","11","8","8","0","4","3","3","0","2","2","0","2","1","1","3","0","3","116","25","20","3","5","0","7","5","27","88","24","18","1","8","10","4","6","70","63","30","14","4","3","7","3","1","12","12","8","3","0","0","0","0","0","1"
"g20","R","1051200","564","186","243","19","1","1","3","0","0","0","111","244","320","6","4","7","2","9","23","7","1","0","1","0","0","0","0","0","0","4","2","1","0","0","0","3","0","3","0","1","0","1","2","1","0","0","1","0","1","0","12","57","0","3","2","1","3","17","89","0","1","3","2","1","18","84","0","0","1","1","3","21","108","0","1","3","2","3","8","33","0","0","1","0","2","5","53","0","0","1","0","0","7","6","0","0","0","0","0","3","7","94","22","15","5","10","6","2","6","26","102","28","22","12","22","6","4","12","35","42","27","8","3","8","2","3","4","14","17","3","0","1","1","1","0","0","1"
"g20","R","1051300","395","137","164","11","0","2","1","0","1","0","79","154","241","6","7","1","0","10","8","5","0","0","0","1","0","0","0","0","0","1","0","1","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","3","2","2","8","39","0","1","2","1","1","12","66","0","0","1","1","1","9","52","0","0","2","0","1","14","83","0","0","0","2","1","6","24","0","0","2","1","0","8","35","0","1","0","0","0","1","1","0","0","1","0","0","4","7","67","25","10","7","4","1","6","5","12","66","31","11","10","4","3","2","3","34","24","21","16","2","1","2","2","2","9","8","2","0","1","1","0","0","2","1"
"g20","R","1051500","239","87","87","4","2","3","2","0","0","0","54","90","149","7","4","3","3","5","10","6","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","2","0","0","4","16","0","0","1","1","2","15","45","0","0","0","0","1","7","23","0","0","0","0","1","15","40","0","0","2","1","2","8","18","0","0","1","1","0","4","17","0","0","0","0","0","3","2","0","0","1","1","0","2","2","45","17","9","3","2","1","1","1","8","39","21","7","1","0","2","1","4","12","28","7","5","1","1","1","3","0","8","9","1","0","0","1","0","0","0","0"
"g20","R","1051600","133","60","38","4","1","0","1","0","1","0","28","70","63","19","8","5","1","1","1","4","0","0","0","1","0","0","0","0","0","4","0","3","1","1","0","0","0","3","0","0","0","1","6","1","0","0","3","5","10","5","7","5","0","1","2","8","3","5","6","0","0","4","2","3","5","3","0","0","3","1","3","9","5","0","3","5","2","1","1","3","0","1","4","2","2","3","1","0","1","0","1","0","0","1","0","0","1","0","1","2","0","34","7","6","3","0","0","3","1","6","18","2","3","3","4","1","0","2","5","17","6","2","0","2","0","1","0","0","4","0","0","1","0","1","0","0","1"
"g20","R","1052000","204","77","64","11","1","0","0","0","0","0","51","106","98","9","8","7","1","3","4","2","1","0","0","0","0","4","0","0","0","1","2","4","1","0","0","0","0","0","0","0","0","4","1","2","0","0","5","2","6","10","2","10","0","1","2","13","10","4","12","0","2","3","3","3","12","12","0","1","0","2","6","9","11","0","5","7","10","4","2","3","0","2","3","6","3","2","4","0","2","0","0","0","3","0","0","1","0","3","2","0","1","41","8","11","1","1","3","2","0","10","24","6","2","3","3","0","4","2","20","25","5","6","1","6","2","2","0","4","7","3","0","0","0","0","0","1","1"
"g20","R","1052100","340","122","127","16","0","2","0","0","2","0","71","144","196","13","9","4","1","13","6","2","1","0","2","0","0","0","1","2","0","7","0","4","0","0","0","0","0","4","0","0","0","0","0","1","1","0","0","8","4","3","10","18","0","2","3","5","1","24","44","0","7","1","4","6","8","34","0","0","3","5","6","13","40","0","3","1","3","3","4","16","0","2","6","4","3","6","20","0","2","4","1","2","1","1","0","0","1","0","1","2","5","59","20","14","3","2","3","4","3","14","55","21","16","6","6","2","2","4","15","34","8","7","2","6","1","2","2","9","10","4","4","1","0","0","0","1","0"
"g20","R","1053800","559","190","173","15","2","2","8","0","0","0","169","271","288","22","9","16","3","1","7","3","1","1","1","3","1","1","0","1","0","8","2","14","1","6","1","4","0","8","1","6","0","6","2","4","0","0","9","10","18","13","8","26","0","8","14","17","15","18","34","0","3","4","10","17","24","28","0","3","4","7","14","23","36","0","11","16","20","11","13","19","0","9","11","13","15","12","19","0","1","2","1","2","4","1","0","5","2","0","2","3","4","119","30","9","3","5","1","4","3","16","84","15","10","5","8","5","7","6","33","80","38","20","5","8","2","4","2","10","17","3","3","0","1","1","2","0","0"
"g20","R","1053900","389","112","159","7","0","2","3","0","1","0","105","219","170","15","8","5","1","3","7","6","0","2","4","6","0","3","0","2","0","1","4","3","0","7","4","4","1","3","0","0","0","0","0","0","0","0","8","5","5","7","11","14","0","4","5","6","10","13","24","0","4","4","8","12","18","48","0","2","2","6","6","8","41","0","10","8","5","9","15","20","0","3","3","2","14","2","14","0","0","3","0","1","1","3","0","1","2","1","0","0","1","78","9","6","2","3","3","1","0","10","76","20","9","3","4","4","2","4","37","53","19","13","3","4","2","5","1","5","9","1","1","0","0","0","1","0","1"
"g20","R","1054000","400","145","128","7","0","2","4","0","0","0","114","195","205","12","12","5","1","7","8","4","3","4","4","0","0","1","0","3","0","4","4","13","0","5","1","5","0","1","2","2","0","4","5","1","0","0","7","7","7","15","12","13","0","8","10","13","13","11","29","0","3","4","7","13","13","22","0","1","4","6","12","14","29","0","8","8","14","11","9","17","0","3","3","7","11","9","14","0","0","0","2","0","1","2","0","2","1","1","1","2","1","86","18","11","5","3","3","5","1","13","62","16","12","3","5","3","2","1","24","62","16","11","1","7","2","5","0","10","8","1","0","0","0","2","0","0","2"
"g20","R","1054100","1147","391","355","41","2","11","13","0","3","0","331","577","570","49","28","42","7","22","16","19","6","5","2","5","1","1","0","0","0","10","4","15","1","11","6","13","1","5","5","6","0","16","13","14","2","0","21","29","38","37","17","26","0","16","40","43","38","28","58","0","19","24","22","48","26","48","0","9","15","22","36","26","60","0","20","37","35","43","27","20","0","17","30","28","31","17","26","0","7","9","4","11","6","3","0","2","8","9","3","5","3","272","35","17","4","8","5","10","5","35","234","30","18","0","16","6","5","5","41","192","58","31","5","10","3","8","4","20","60","4","1","0","3","0","0","2","0"
"g20","R","1054200","514","187","168","15","0","9","5","0","0","0","130","254","260","15","5","6","5","12","10","4","2","4","0","6","1","0","1","2","0","3","3","11","3","3","0","2","0","2","1","0","0","2","1","4","0","0","7","7","8","12","8","33","0","5","9","10","13","21","54","0","3","3","5","9","14","49","0","1","3","5","7","21","48","0","9","8","12","12","14","26","0","5","6","5","9","8","16","0","2","0","3","3","3","4","0","0","1","3","3","4","3","115","27","10","2","6","1","4","7","15","82","18","20","2","4","6","2","6","28","65","20","15","6","7","0","6","2","9","18","7","2","0","1","1","0","0","0"
"g20","R","1054300","1088","394","321","24","1","8","9","0","2","0","329","579","509","55","29","37","8","18","11","14","0","19","8","15","2","3","1","1","0","16","10","27","2","8","5","21","1","8","2","13","2","12","17","14","0","0","17","50","28","24","26","38","0","19","41","32","33","30","56","0","10","24","21","35","27","55","0","6","13","18","28","28","56","0","26","37","44","27","34","34","0","9","30","22","25","13","28","0","4","7","5","3","1","2","0","5","4","1","5","2","5","239","52","27","6","9","8","8","4","41","155","37","23","9","10","7","13","7","60","176","64","31","9","10","6","6","4","23","37","2","2","0","1","0","1","1","0"
"g20","R","1054400","438","174","133","12","1","1","0","0","3","0","114","209","229","12","6","10","4","13","6","8","0","4","3","6","0","1","1","0","0","2","6","9","0","5","1","3","1","5","0","2","0","1","2","0","0","0","5","5","10","15","15","33","0","3","8","15","14","15","36","0","1","2","4","6","12","33","0","0","2","5","10","12","46","0","4","5","6","14","12","17","0","5","7","8","10","11","15","0","1","1","2","1","4","1","0","0","1","2","1","2","1","97","32","11","4","3","0","4","3","20","62","11","12","5","5","4","0","2","32","54","22","5","6","6","3","5","4","9","10","2","2","1","1","0","0","1","0"
"g20","R","1054500","983","357","345","44","2","5","3","0","2","0","225","493","490","42","31","21","2","28","20","14","1","0","2","5","0","3","0","0","0","9","5","4","0","8","2","2","0","6","4","9","0","13","12","4","0","0","13","26","28","21","19","52","0","12","27","17","21","27","94","0","10","11","25","27","30","70","0","10","6","21","26","34","75","0","5","20","23","23","14","45","0","4","17","7","12","23","32","0","2","6","4","7","4","8","0","1","5","2","2","7","8","227","40","24","8","4","0","13","8","33","167","56","25","2","16","5","15","11","48","121","39","19","7","10","1","8","6","14","38","11","1","1","1","1","0","1","2"
"g20","R","1054700","470","182","115","19","0","2","8","0","5","0","139","226","244","44","13","26","6","8","4","1","1","2","0","2","0","1","0","0","0","6","3","4","0","4","0","3","0","4","2","4","2","14","4","5","2","0","15","19","17","11","11","8","0","9","20","24","19","15","14","0","5","7","18","10","11","10","0","4","7","20","9","5","9","0","9","13","23","15","4","4","0","4","16","20","18","11","2","0","2","4","7","1","0","2","0","1","3","3","3","4","4","110","23","19","4","5","0","10","5","6","73","21","6","2","1","0","2","4","6","84","25","14","1","3","3","3","2","4","26","2","4","0","0","0","1","0","1"
"g20","R","1054800","438","177","114","20","1","3","4","0","2","0","117","213","225","36","7","11","9","12","7","4","2","3","0","1","0","0","0","3","0","7","1","6","0","7","1","4","0","0","1","3","0","4","4","8","1","0","8","26","10","12","12","12","0","10","22","13","10","8","34","0","6","12","6","9","8","12","0","1","9","7","12","14","18","0","5","13","11","12","8","10","0","8","9","9","7","15","10","0","4","7","2","3","2","3","0","1","3","1","0","1","3","124","22","10","2","5","1","1","3","9","68","10","10","2","4","2","2","1","15","68","28","9","2","1","0","2","0","7","24","3","3","0","0","0","0","0","0"
"g20","R","1055000","250","93","94","9","0","0","1","0","0","0","53","103","147","7","6","1","0","11","5","3","2","0","0","0","0","0","0","0","0","1","1","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","23","0","1","1","0","3","11","49","0","0","0","0","0","8","33","0","0","0","0","3","8","42","0","1","3","0","2","5","18","0","0","1","0","2","10","11","0","0","0","1","0","0","4","0","0","0","0","1","1","3","47","8","6","2","3","2","8","7","10","43","11","4","4","4","4","3","2","19","24","13","4","2","1","0","2","1","6","2","1","2","3","0","0","2","0","0"
"g20","R","1055100","548","202","207","16","0","0","4","0","2","0","117","232","316","17","8","7","4","16","12","8","1","2","2","3","0","0","0","0","0","2","2","3","0","3","0","1","0","1","0","0","0","3","5","0","0","0","0","1","1","5","20","54","0","4","2","1","4","24","86","0","0","1","0","0","17","65","0","0","0","1","3","19","101","0","1","2","2","0","8","42","0","0","3","0","5","7","47","0","2","1","2","0","2","6","0","0","0","0","0","3","6","97","24","16","8","2","4","7","5","39","89","37","12","7","13","5","4","10","30","35","32","10","2","5","4","5","6","18","15","1","2","1","0","0","2","1","0"
"g20","R","1056000","84","27","33","1","0","0","1","0","0","0","22","35","49","2","1","2","1","0","3","1","0","1","0","3","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","8","0","0","0","0","2","4","11","0","0","0","0","0","3","9","0","1","0","1","1","5","13","0","1","0","1","1","1","8","0","1","3","0","0","2","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","15","5","0","1","0","1","3","0","2","14","5","2","1","2","0","1","3","5","13","4","0","0","2","1","1","1","0","2","0","0","0","0","0","0","0","0"
"g20","R","1057000","325","118","127","9","0","0","1","0","2","0","68","121","204","14","8","6","1","4","8","5","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1","2","2","0","1","2","0","1","0","0","3","1","0","6","22","0","1","0","2","0","7","76","0","1","0","2","2","12","34","0","0","0","1","1","8","66","0","0","3","1","1","4","24","0","0","3","1","1","9","21","0","0","0","0","0","1","4","0","0","0","0","0","3","4","48","20","15","0","5","4","6","5","15","52","23","18","7","5","0","4","7","11","25","16","6","2","4","3","1","1","10","6","2","0","3","0","0","1","0","0"
"g20","R","1058000","675","204","256","24","2","5","8","0","0","0","176","343","332","20","12","11","8","9","11","5","1","0","0","0","0","1","1","3","0","4","3","2","2","7","2","10","0","1","7","1","0","3","1","3","2","0","7","9","10","17","16","25","0","9","12","21","19","20","39","0","9","12","14","20","28","56","0","1","7","12","11","30","56","0","15","6","19","14","17","25","0","10","11","17","16","11","15","0","5","3","5","3","4","4","0","0","2","3","4","3","3","107","27","19","3","2","5","6","8","27","123","25","21","4","10","6","3","12","52","90","25","24","6","4","3","6","4","14","23","6","5","2","1","0","0","2","0"
"g20","R","1059100","287","81","123","6","0","1","4","0","2","0","70","151","136","14","8","7","1","2","3","2","1","0","2","0","0","0","0","0","0","7","3","6","0","0","0","0","0","0","0","1","0","2","3","2","0","0","6","5","3","8","8","9","0","6","5","4","7","8","12","0","7","5","7","13","19","16","0","4","4","5","10","11","22","0","6","4","8","11","4","5","0","4","4","6","9","5","4","0","3","1","0","2","1","0","0","2","0","0","1","2","1","49","6","8","0","7","1","1","2","7","42","15","11","7","4","2","7","3","32","34","19","5","3","2","0","1","0","6","8","1","3","0","1","0","0","0","0"
"g20","R","1060000","424","117","183","12","0","0","5","0","1","0","106","231","193","8","9","10","2","4","19","4","0","0","1","1","0","0","0","0","0","1","2","4","1","1","0","4","0","1","0","4","1","0","2","0","0","0","4","12","7","7","12","14","0","6","8","10","8","12","17","0","9","4","13","18","19","38","0","4","3","9","9","13","44","0","10","4","14","13","13","11","0","2","4","5","16","7","7","0","1","1","1","4","1","1","0","1","0","2","3","1","2","68","14","6","3","6","3","3","4","10","85","26","15","4","6","1","4","2","40","52","17","6","4","5","3","7","2","10","12","4","1","0","0","0","0","0","1"
"g20","R","1060500","370","123","133","11","0","1","4","0","1","0","97","180","190","8","6","8","2","6","6","5","1","0","2","0","0","4","0","0","0","2","0","3","0","6","0","3","0","4","0","2","0","1","2","2","0","0","5","3","10","6","8","11","0","5","9","14","10","20","22","0","4","4","9","17","11","27","0","2","3","12","12","9","23","0","10","10","8","10","8","10","0","4","7","9","6","8","7","0","0","2","1","2","2","2","0","1","1","4","0","0","2","71","21","8","0","4","2","1","1","15","55","17","15","3","2","1","7","5","28","54","15","8","2","4","2","3","0","9","11","2","1","0","0","2","0","0","1"
"g20","R","1060600","1163","460","304","28","4","13","16","0","1","0","337","584","579","62","46","41","9","12","14","11","4","9","1","9","1","8","2","5","0","11","6","23","1","21","2","7","0","7","2","11","0","16","5","11","2","0","24","54","38","44","29","21","0","30","39","55","52","33","41","0","10","22","26","26","37","31","0","9","18","29","31","29","36","0","21","37","51","38","26","19","0","13","34","40","23","21","14","0","4","10","6","6","2","2","0","2","8","6","7","7","2","333","41","27","6","15","3","11","5","19","189","31","16","3","7","4","2","11","41","200","55","25","11","15","4","8","4","15","47","7","6","1","0","0","0","1","0"
"g20","R","1061000","234","64","93","6","1","1","3","0","0","0","66","111","123","2","0","1","0","4","7","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","3","0","1","0","1","0","0","3","0","1","4","3","12","0","3","2","5","8","2","21","0","2","2","5","5","6","27","0","0","2","4","5","7","28","0","0","2","8","5","4","17","0","5","2","5","2","6","10","0","0","0","0","1","1","3","0","0","0","1","0","1","4","35","4","9","5","1","0","1","3","6","36","11","8","4","7","2","4","0","21","29","20","7","2","3","0","3","0","2","6","2","1","1","0","0","0","0","1"
"g20","R","1061100","682","229","240","28","2","2","6","0","2","1","172","332","350","38","25","19","3","10","6","5","0","2","1","3","0","2","4","4","0","2","2","9","1","4","1","5","1","2","0","3","0","1","4","1","0","0","8","16","23","16","14","21","0","16","14","25","19","25","32","0","12","15","13","22","27","32","0","9","12","12","20","20","46","0","10","16","15","18","21","10","0","9","17","22","7","13","14","0","5","5","10","1","1","1","0","0","2","7","4","2","3","144","22","24","9","4","2","6","1","17","135","23","13","5","9","3","2","13","37","94","28","22","4","7","2","2","2","11","27","7","3","0","2","0","0","0","2"
"g20","R","1061200","698","258","181","32","2","10","7","0","2","0","206","353","345","32","21","15","7","16","7","7","3","1","3","0","0","1","0","0","0","6","2","18","0","4","1","4","0","2","0","6","0","13","11","6","2","0","14","24","27","24","9","13","0","12","26","30","28","18","33","0","2","9","24","31","14","18","0","6","9","12","15","15","26","0","8","25","30","21","17","11","0","2","13","32","18","13","16","0","2","7","11","8","2","2","0","3","6","0","4","4","4","153","32","23","8","7","5","6","3","21","99","26","9","3","8","1","8","5","22","100","47","21","6","8","7","7","4","6","34","6","5","1","1","1","0","3","2"
"g20","R","1061300","757","297","234","20","1","8","8","0","2","0","187","375","382","29","19","19","3","22","5","4","0","6","1","1","0","0","0","0","1","2","3","14","0","8","1","9","2","0","1","2","0","9","3","6","1","0","11","16","30","16","16","39","0","9","15","31","28","32","54","0","8","13","11","14","22","56","0","2","12","9","18","21","48","0","5","15","22","24","8","30","0","2","15","12","16","11","27","0","2","7","5","0","3","2","0","5","5","3","3","3","1","163","49","30","3","3","7","12","8","22","112","30","21","5","9","2","7","4","44","109","27","15","5","6","3","5","2","15","28","4","5","0","0","1","0","0","1"
"g20","R","1061900","2","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","1062000","588","205","250","21","0","5","3","0","0","0","104","213","375","14","9","5","0","26","21","8","2","0","2","0","0","0","0","0","0","1","4","8","1","0","0","1","0","0","0","1","0","2","2","3","1","0","0","0","3","2","5","45","0","1","1","0","2","17","129","0","0","2","0","2","13","80","0","0","1","0","2","10","140","0","1","2","0","2","6","38","0","1","0","0","5","5","44","0","0","0","0","0","4","8","0","0","0","0","1","3","13","109","48","13","11","5","0","3","3","13","115","53","26","4","6","6","11","4","25","44","22","13","3","0","2","5","0","15","17","4","3","2","0","1","1","0","1"
